"Class_ID","Department","Number","Section","Name_SOLAR","Section_ID","Title_Catalog","Instructor","Days","Time","Enrolled","Units","Mode","Type","term","crn","note","title","xlist","xlist_crn","instructor","group","theme","graduate_level","year_long","subject","status","units","quarter","duration","no_prereq","days","time","location","meetings","seats_available","reserved_seats","instruction_mode","Students","Seats","Percent_Fill","Level"
"POL 240 Intro to Int 'l Relations","POL",240,"S04","Intro to Int 'l Relations","POL 240 S04","POL 240 S04 - Intro to Int 'l Relations","Musthaq","Tu
Th","13:40 - 15:00
13:40 - 15:00","12 of 24",1,"In-Person Instruction Only","LECTURE AND CONFERENCE","Spring 2024",31068,NA,"Intro to Int'l Relations","[]","[]","Musthaq, Fathimath","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","Y","['Tu', 'Th']","['13:40-15:00', '13:40-15:00']","['VOLLUM VLH', 'VOLLUM 228']","[['Tuesday', '1340', '1500', 'VOLLUM VLH'], ['Thursday', '1340', '1500', 'VOLLUM 228']]","any students, new students","Y","In-Person Instruction Only",12,24,0.5,2
"POL 280 Intro to Political Theory","POL",280,"S01","Intro to Political Theory","POL 280 S01","POL 280 S01 - Intro to Political Theory","Neame","Th
Tu","10:30 - 11:50
15:10 - 16:30","11 of 24",1,"In-Person Instruction Only","LECTURE AND CONFERENCE","Spring 2024",31069,NA,"Intro to Political Theory","[]","[]","Neame, Lexi","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","Y","['Th', 'Tu']","['10:30-11:50', '15:10-16:30']","['ELIOT 216', 'VOLLUM VLH']","[['Thursday', '1030', '1150', 'ELIOT 216'], ['Tuesday', '1510', '1630', 'VOLLUM VLH']]","any students, new students","Y","In-Person Instruction Only",11,24,0.458333333333333,2
"POL 280 Intro to Political Theory","POL",280,"S02","Intro to Political Theory","POL 280 S02","POL 280 S02 - Intro to Political Theory","Neame","Th
Tu","12:00 - 13:20
15:10 - 16:30","14 of 24",1,"In-Person Instruction Only","LECTURE AND CONFERENCE","Spring 2024",31072,NA,"Intro to Political Theory","[]","[]","Neame, Lexi","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","Y","['Th', 'Tu']","['12:00-13:20', '15:10-16:30']","['ELIOT 216', 'VOLLUM VLH']","[['Thursday', '1200', '1320', 'ELIOT 216'], ['Tuesday', '1510', '1630', 'VOLLUM VLH']]","any students, new students","Y","In-Person Instruction Only",14,24,0.583333333333333,2
"POL 280 Intro to Political Theory","POL",280,"S03","Intro to Political Theory","POL 280 S03","POL 280 S03 - Intro to Political Theory","Neame","Tu
Th","15:10 - 16:30
15:10 - 16:30","17 of 24",1,"In-Person Instruction Only","LECTURE AND CONFERENCE","Spring 2024",31073,NA,"Intro to Political Theory","[]","[]","Neame, Lexi","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","Y","['Tu', 'Th']","['15:10-16:30', '15:10-16:30']","['VOLLUM VLH', 'ELIOT 405']","[['Tuesday', '1510', '1630', 'VOLLUM VLH'], ['Thursday', '1510', '1630', 'ELIOT 405']]","any students, new students","Y","In-Person Instruction Only",17,24,0.708333333333333,2
"POL 300 Junior Research Seminar","POL",300,"S","Junior Research Seminar","POL 300 S","POL 300 S - Junior Research Seminar","Qi","MW","14:40 - 16:00","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30375,NA,"Junior Research Seminar","[]","[]","Qi, Dan","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","N","['MW']","['14:40-16:00']","['VOLLUM 126']","[['Monday', '1440', '1600', 'VOLLUM 126'], ['Wednesday', '1440', '1600', 'VOLLUM 126']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"POL 324 Human Rights Latin America","POL",324,"S","Human Rights Latin America","POL 324 S","POL 324 S - Human Rights Latin America","Daby","TuTh","13:40 - 15:00","16 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31145,NA,"Human Rights Latin America","[]","[]","Daby, Mariela","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","N","['TuTh']","['13:40-15:00']","['VOLLUM 120']","[['Tuesday', '1340', '1500', 'VOLLUM 120'], ['Thursday', '1340', '1500', 'VOLLUM 120']]","any students, new students","N","In-Person Instruction Only",16,24,0.666666666666667,3
"POL 335 Gender & Politics inthe Americas","POL",335,"S","Gender & Politics inthe Americas","POL 335 S","POL 335 S - Gender & Politics inthe Americas","Daby","TuTh","15:10 - 16:30","14 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30659,NA,"Gender&Politics inthe Americas","[]","[]","Daby, Mariela","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","N","['TuTh']","['15:10-16:30']","['VOLLUM 118']","[['Tuesday', '1510', '1630', 'VOLLUM 118'], ['Thursday', '1510', '1630', 'VOLLUM 118']]","any students, new students","N","In-Person Instruction Only",14,24,0.583333333333333,3
"POL 351 Interdisciplinary Approaches","POL",351,"S","Interdisciplinary Approaches","POL 351 S","POL 351 S - Interdisciplinary Approaches","Montgomery","M","13:10 - 14:30","6 of 24",0.5,"In-Person Instruction Only","CONFERENCE","Spring 2024",31136,NA,"Interdisciplinary Approaches","['ICPS 301']","['31135']","Montgomery, Alex","['2']","[]",NA,"N","Political Science","active",0.5,NA,"1 semester","N","['M']","['13:10-14:30']","['VOLLUM 234']","[['Monday', '1310', '1430', 'VOLLUM 234']]","any students, new students","N","In-Person Instruction Only",6,24,0.25,3
"POL 352 Special Topics in ICPS","POL",352,"S","Special Topics in ICPS","POL 352 S","POL 352 S - Special Topics in ICPS","Montgomery","W","13:10 - 14:30","6 of 24",0.5,"In-Person Instruction Only","CONFERENCE","Spring 2024",31138,NA,"Special Topics in ICPS","['ICPS 302']","['31137']","Montgomery, Alex","['2']","[]",NA,"N","Political Science","active",0.5,NA,"1 semester","N","['W']","['13:10-14:30']","['VOLLUM 234']","[['Wednesday', '1310', '1430', 'VOLLUM 234']]","any students, new students","N","In-Person Instruction Only",6,24,0.25,3
"POL 362 State and Local Politics","POL",362,"S01","State and Local Politics","POL 362 S01","POL 362 S01 - State and Local Politics","Koski","TuTh","10:30 - 11:50","16 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31100,NA,"State and Local Politics","[]","[]","Koski, Chris","['2']","['Environmental Studies']",NA,"N","Political Science","active",1,NA,"1 semester","N","['TuTh']","['10:30-11:50']","['VOLLUM 126']","[['Tuesday', '1030', '1150', 'VOLLUM 126'], ['Thursday', '1030', '1150', 'VOLLUM 126']]","any students, new students","N","In-Person Instruction Only",16,24,0.666666666666667,3
"POL 362 State and Local Politics","POL",362,"S02","State and Local Politics","POL 362 S02","POL 362 S02 - State and Local Politics","Koski","TuTh","15:10 - 16:30","13 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31244,NA,"State and Local Politics","[]","[]","Koski, Chris","['2']","['Environmental Studies']",NA,"N","Political Science","active",1,NA,"1 semester","N","['TuTh']","['15:10-16:30']","['VOLLUM 126']","[['Tuesday', '1510', '1630', 'VOLLUM 126'], ['Thursday', '1510', '1630', 'VOLLUM 126']]","any students, new students","N","In-Person Instruction Only",13,24,0.541666666666667,3
"POL 377 Elections: American Style","POL",377,"S","Elections: American Style","POL 377 S","POL 377 S - Elections: American Style","Qi","MW","13:10 - 14:30","6 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31074,NA,"Elections: American Style","[]","[]","Qi, Dan","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","N","['MW']","['13:10-14:30']","['VOLLUM 309']","[['Monday', '1310', '1430', 'VOLLUM 309'], ['Wednesday', '1310', '1430', 'VOLLUM 309']]","any students, new students","N","In-Person Instruction Only",6,24,0.25,3
"POL 403 Hegel and Marx","POL",403,"S","Hegel and Marx","POL 403 S","POL 403 S - Hegel and Marx","Steinberger","MW","10:00 - 11:20","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31075,NA,"Hegel and Marx","[]","[]","Steinberger, Peter","['2']","[]",NA,"N","Political Science","active",1,NA,"1 semester","Y","['MW']","['10:00-11:20']","['ELIOT 405']","[['Monday', '1000', '1120', 'ELIOT 405'], ['Wednesday', '1000', '1120', 'ELIOT 405']]",NA,"N","In-Person Instruction Only",NA,NA,1,4
"POL 470 Thesis (Political Science)","POL",470,"Y","Thesis (Political Science)","POL 470 Y","POL 470 Y - Thesis (Political Science)","Staff",NA,"TBD","0 of 50",1,"Instruction mode N/A","INDEPENDENT STUDY","Spring 2024",30014,NA,"Thesis (Political Science)","[]","[]","Staff","[]","[]",NA,"Y","Political Science","active",1,NA,"Year-long","N","[]","['TBD']","[]","[]","any students, new students","N","N/A",0,50,0,4
"PSRL 470 Thesis (Psychology-Religion)","PSRL",470,"Y","Thesis (Psychology-Religion)","PSRL 470 Y","PSRL 470 Y - Thesis (Psychology-Religion)","Staff",NA,"TBD","0 of 10",1,"Instruction mode N/A","INDEPENDENT STUDY","Spring 2024",30727,NA,"Thesis(Psychology-Religion)","[]","[]","Staff","[]","[]",NA,"Y","Psychology/Religion","active",1,NA,"Year-long","N","[]","['TBD']","[]","[]","any students, new students","N","N/A",0,10,0,4
"PSY 200 Methods-Health Psychology","PSY",200,"S01","Methods-Health Psychology","PSY 200 S01 Qtr 1","PSY 200 S01 Qtr 1 - Methods-Health Psychology","Velkoff","M","14:40 - 16:00","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31076,NA,"Methods-Health Psychology","[]","[]","Velkoff, Lisa","['3', '3+']","[]",NA,"N","Psychology","active",0.25,1,"1st quarter","N","['M']","['14:40-16:00']","['PSYCH 103']","[['Monday', '1440', '1600', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 200 Methods-Health Psychology","PSY",200,"S02","Methods-Health Psychology","PSY 200 S02 Qtr 2","PSY 200 S02 Qtr 2 - Methods-Health Psychology","Velkoff","M","14:40 - 16:00","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31077,NA,"Methods-Health Psychology","[]","[]","Velkoff, Lisa","['3', '3+']","[]",NA,"N","Psychology","active",0.25,2,"2nd quarter","N","['M']","['14:40-16:00']","['PSYCH 103']","[['Monday', '1440', '1600', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 203 Methods-Learng & Comprtv Psych","PSY",203,"S01","Methods-Learng & Comprtv Psych","PSY 203 S01 Qtr 1","PSY 203 S01 Qtr 1 - Methods-Learng & Comprtv Psych","Jensen","Tu","10:30 - 11:50","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31078,NA,"Methods-Learng & Comprtv Psych","[]","[]","Jensen, Greg","['3', '3+']","[]",NA,"N","Psychology","active",0.25,1,"1st quarter","N","['Tu']","['10:30-11:50']","['PSYCH 139']","[['Tuesday', '1030', '1150', 'PSYCH 139']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 203 Methods-Learng & Comprtv Psych","PSY",203,"S02","Methods-Learng & Comprtv Psych","PSY 203 S02 Qtr 2","PSY 203 S02 Qtr 2 - Methods-Learng & Comprtv Psych","Jensen","Tu","10:30 - 11:50","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31079,NA,"Methods-Learng & Comprtv Psych","[]","[]","Jensen, Greg","['3', '3+']","[]",NA,"N","Psychology","active",0.25,2,"2nd quarter","N","['Tu']","['10:30-11:50']","['PSYCH 139']","[['Tuesday', '1030', '1150', 'PSYCH 139']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 204 Methods-Educational Psychology","PSY",204,"S01","Methods-Educational Psychology","PSY 204 S01 Qtr 1","PSY 204 S01 Qtr 1 - Methods-Educational Psychology","Corpus","M","13:10 - 14:30","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31080,NA,"Methods-Educational Psychology","[]","[]","Corpus, Jennifer","['3', '3+']","[]",NA,"N","Psychology","active",0.25,1,"1st quarter","N","['M']","['13:10-14:30']","['PSYCH 103']","[['Monday', '1310', '1430', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 204 Methods-Educational Psychology","PSY",204,"S02","Methods-Educational Psychology","PSY 204 S02 Qtr 2","PSY 204 S02 Qtr 2 - Methods-Educational Psychology","Corpus","M","13:10 - 14:30","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31081,NA,"Methods-Educational Psychology","[]","[]","Corpus, Jennifer","['3', '3+']","[]",NA,"N","Psychology","active",0.25,2,"2nd quarter","N","['M']","['13:10-14:30']","['PSYCH 103']","[['Monday', '1310', '1430', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 206 Methods-Psychopathology","PSY",206,"S01","Methods-Psychopathology","PSY 206 S01 Qtr 1","PSY 206 S01 Qtr 1 - Methods-Psychopathology","Anderson","Tu","13:40 - 15:00","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31082,NA,"Methods-Psychopathology","[]","[]","Anderson, Kris","['3', '3+']","[]",NA,"N","Psychology","active",0.25,1,"1st quarter","N","['Tu']","['13:40-15:00']","['PSYCH 103']","[['Tuesday', '1340', '1500', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 206 Methods-Psychopathology","PSY",206,"S02","Methods-Psychopathology","PSY 206 S02 Qtr 2","PSY 206 S02 Qtr 2 - Methods-Psychopathology","Anderson","Tu","13:40 - 15:00","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31083,NA,"Methods-Psychopathology","[]","[]","Anderson, Kris","['3', '3+']","[]",NA,"N","Psychology","active",0.25,2,"2nd quarter","N","['Tu']","['13:40-15:00']","['PSYCH 103']","[['Tuesday', '1340', '1500', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 208 Methods-Cognitive Psychology","PSY",208,"S01","Methods-Cognitive Psychology","PSY 208 S01 Qtr 1","PSY 208 S01 Qtr 1 - Methods-Cognitive Psychology","Safin","Th","13:40 - 15:00","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31165,NA,"Methods-Cognitive Psychology","[]","[]","Safin, Vasiliy","['3', '3+']","[]",NA,"N","Psychology","active",0.25,1,"1st quarter","N","['Th']","['13:40-15:00']","['PSYCH 103']","[['Thursday', '1340', '1500', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 208 Methods-Cognitive Psychology","PSY",208,"S02","Methods-Cognitive Psychology","PSY 208 S02 Qtr 2","PSY 208 S02 Qtr 2 - Methods-Cognitive Psychology","Safin","Th","13:40 - 15:00","Full (no wait list available)",0.25,"In-Person Instruction Only","CONFERENCE","Spring 2024",31166,NA,"Methods-Cognitive Psychology","[]","[]","Safin, Vasiliy","['3', '3+']","[]",NA,"N","Psychology","active",0.25,2,"2nd quarter","N","['Th']","['13:40-15:00']","['PSYCH 103']","[['Thursday', '1340', '1500', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 217 Neuroscience of Consciousness","PSY",217,"S","Neuroscience of Consciousness","PSY 217 S","PSY 217 S - Neuroscience of Consciousness","Pitts","TuTh","15:10 - 16:30","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30372,NA,"Neuroscience of Consciousness","[]","[]","Pitts, Michael","['3']","[]",NA,"N","Psychology","active",1,NA,"1 semester","Y","['TuTh']","['15:10-16:30']","['PSYCH 103']","[['Tuesday', '1510', '1630', 'PSYCH 103'], ['Thursday', '1510', '1630', 'PSYCH 103']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 253 Psychedelics & Mental Health","PSY",253,"S","Psychedelics & Mental Health","PSY 253 S","PSY 253 S - Psychedelics & Mental Health","Ford","MWF","11:00 - 11:50","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31160,NA,"Psychedelics & Mental Health","[]","[]","Ford, Matthew","['3']","[]",NA,"N","Psychology","active",1,NA,"1 semester","Y","['MWF']","['11:00-11:50']","['PSYCH 139']","[['Monday', '1100', '1150', 'PSYCH 139'], ['Wednesday', '1100', '1150', 'PSYCH 139'], ['Friday', '1100', '1150', 'PSYCH 139']]",NA,"Y","In-Person Instruction Only",NA,NA,1,2
"PSY 322 Social Psychology","PSY",322,"S","Social Psychology","PSY 322 S","PSY 322 S - Social Psychology","Velkoff","MWF
F","13:10 - 14:00
14:40 - 16:00","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31086,NA,"Social Psychology","[]","[]","Velkoff, Lisa","['3', '3+']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['MWF', 'F']","['13:10-14:00', '14:40-16:00']","['ELIOT 414', 'PSYCH 103']","[['Monday', '1310', '1400', 'ELIOT 414'], ['Wednesday', '1310', '1400', 'ELIOT 414'], ['Friday', '1310', '1400', 'ELIOT 414'], ['Friday', '1440', '1600', 'PSYCH 103']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 326 Altruism and Self-Interest","PSY",326,"S","Altruism and Self-Interest","PSY 326 S","PSY 326 S - Altruism and Self-Interest","Safin","MW","14:40 - 16:00","13 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31169,NA,"Altruism and Self-Interest","[]","[]","Safin, Vasiliy","['3']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['MW']","['14:40-16:00']","['LIB 340']","[['Monday', '1440', '1600', 'LIB 340'], ['Wednesday', '1440', '1600', 'LIB 340']]","any students, new students","N","In-Person Instruction Only",13,24,0.541666666666667,3
"PSY 338 Psychopharmacology","PSY",338,"S","Psychopharmacology","PSY 338 S","PSY 338 S - Psychopharmacology","Ford","MWF","14:40 - 15:30","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31159,NA,"Psychopharmacology","[]","[]","Ford, Matthew","['3']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['MWF']","['14:40-15:30']","['PSYCH 139']","[['Monday', '1440', '1530', 'PSYCH 139'], ['Wednesday', '1440', '1530', 'PSYCH 139'], ['Friday', '1440', '1530', 'PSYCH 139']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 348 Statistical Analysis Psychology","PSY",348,"S01","Statistical Analysis Psychology","PSY 348 S01","PSY 348 S01 - Statistical Analysis Psychology","Anderson","MWF
Tu","11:00 - 11:50
12:00 - 12:50","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",30618,NA,"Statistical AnalysisPsychology","[]","[]","Anderson, Kris","['3']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['MWF', 'Tu']","['11:00-11:50', '12:00-12:50']","['PSYCH 105', 'PSYCH 103']","[['Monday', '1100', '1150', 'PSYCH 105'], ['Wednesday', '1100', '1150', 'PSYCH 105'], ['Friday', '1100', '1150', 'PSYCH 105'], ['Tuesday', '1200', '1250', 'PSYCH 103']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 348 Statistical Analysis Psychology","PSY",348,"S02","Statistical Analysis Psychology","PSY 348 S02","PSY 348 S02 - Statistical Analysis Psychology","Anderson","MWF
W","11:00 - 11:50
13:10 - 14:00","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31087,NA,"Statistical AnalysisPsychology","[]","[]","Anderson, Kris","['3']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['MWF', 'W']","['11:00-11:50', '13:10-14:00']","['PSYCH 105', 'PSYCH 103']","[['Monday', '1100', '1150', 'PSYCH 105'], ['Wednesday', '1100', '1150', 'PSYCH 105'], ['Friday', '1100', '1150', 'PSYCH 105'], ['Wednesday', '1310', '1400', 'PSYCH 103']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 361 Developmental Psychology","PSY",361,"S01","Developmental Psychology","PSY 361 S01","PSY 361 S01 - Developmental Psychology","Corpus","TuTh
Th","9:00 - 10:20
11:00 - 11:50","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31088,NA,"Developmental Psychology","[]","[]","Corpus, Jennifer","['3', '3+']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['TuTh', 'Th']","['09:00-10:20', '11:00-11:50']","['PSYCH 103', 'PSYCH 103']","[['Tuesday', '0900', '1020', 'PSYCH 103'], ['Thursday', '0900', '1020', 'PSYCH 103'], ['Thursday', '1100', '1150', 'PSYCH 103']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 361 Developmental Psychology","PSY",361,"S02","Developmental Psychology","PSY 361 S02","PSY 361 S02 - Developmental Psychology","Corpus","TuTh
Th","9:00 - 10:20
12:00 - 12:50","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",30373,NA,"Developmental Psychology","[]","[]","Corpus, Jennifer","['3', '3+']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['TuTh', 'Th']","['09:00-10:20', '12:00-12:50']","['PSYCH 103', 'PSYCH 103']","[['Tuesday', '0900', '1020', 'PSYCH 103'], ['Thursday', '0900', '1020', 'PSYCH 103'], ['Thursday', '1200', '1250', 'PSYCH 103']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 373 Learning","PSY",373,"S01","Learning","PSY 373 S01","PSY 373 S01 - Learning","Jensen","WF
MWF","9:00 - 9:50
10:00 - 10:50","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31089,NA,"Learning","[]","[]","Jensen, Greg","['3', '3+']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['WF', 'MWF']","['09:00-09:50', '10:00-10:50']","['PSYCH 139', 'PSYCH 139']","[['Wednesday', '0900', '0950', 'PSYCH 139'], ['Friday', '0900', '0950', 'PSYCH 139'], ['Monday', '1000', '1050', 'PSYCH 139'], ['Wednesday', '1000', '1050', 'PSYCH 139'], ['Friday', '1000', '1050', 'PSYCH 139']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 373 Learning","PSY",373,"S02","Learning","PSY 373 S02","PSY 373 S02 - Learning","Jensen","MWF
WF","10:00 - 10:50
12:00 - 12:50","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31090,NA,"Learning","[]","[]","Jensen, Greg","['3', '3+']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['MWF', 'WF']","['10:00-10:50', '12:00-12:50']","['PSYCH 139', 'PSYCH 139']","[['Monday', '1000', '1050', 'PSYCH 139'], ['Wednesday', '1000', '1050', 'PSYCH 139'], ['Friday', '1000', '1050', 'PSYCH 139'], ['Wednesday', '1200', '1250', 'PSYCH 139'], ['Friday', '1200', '1250', 'PSYCH 139']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 381 Sensation & Perception","PSY",381,"S","Sensation & Perception","PSY 381 S","PSY 381 S - Sensation & Perception","Pitts","TuTh
W","12:00 - 13:20
14:40 - 16:00","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",30626,NA,"Sensation & Perception","[]","[]","Pitts, Michael","['3', '3+']","[]",NA,"N","Psychology","active",1,NA,"1 semester","N","['TuTh', 'W']","['12:00-13:20', '14:40-16:00']","['VOLLUM 120', 'PSYCH 103']","[['Tuesday', '1200', '1320', 'VOLLUM 120'], ['Thursday', '1200', '1320', 'VOLLUM 120'], ['Wednesday', '1440', '1600', 'PSYCH 103']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"PSY 470 Thesis (Psychology)","PSY",470,"Y","Thesis (Psychology)","PSY 470 Y","PSY 470 Y - Thesis (Psychology)","Staff",NA,"TBD","0 of 50",1,"Instruction mode N/A","INDEPENDENT STUDY","Spring 2024",30015,NA,"Thesis (Psychology)","[]","[]","Staff","[]","[]",NA,"Y","Psychology","active",1,NA,"Year-long","N","[]","['TBD']","[]","[]","any students, new students","N","N/A",0,50,0,4
"REAM 470 Religion/Anc Medit Std Thesis","REAM",470,"Y","Religion/Anc Medit Std Thesis","REAM 470 Y","REAM 470 Y - Religion/Anc Medit Std Thesis","Staff",NA,"TBD","0 of 10",1,"Instruction mode N/A","INDEPENDENT STUDY","Spring 2024",30474,NA,"Religion/Anc Medit Std Thesis","[]","[]","Staff","[]","[]",NA,"Y","Religion/Anc Mediterranean Std","active",1,NA,"Year-long","N","[]","['TBD']","[]","[]","any students, new students","N","N/A",0,10,0,4
"REL 123 Islam in the Modern World","REL",123,"S","Islam in the Modern World","REL 123 S","REL 123 S - Islam in the Modern World","Mixon","MWF","13:10 - 14:00","12 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30631,NA,"Islam in the Modern World","[]","[]","Mixon, Candace","['2']","[]",NA,"N","Religion","active",1,NA,"1 semester","Y","['MWF']","['13:10-14:00']","['ETC 208']","[['Monday', '1310', '1400', 'ETC 208'], ['Wednesday', '1310', '1400', 'ETC 208'], ['Friday', '1310', '1400', 'ETC 208']]","any students, new students","Y","In-Person Instruction Only",12,24,0.5,1
"REL 132 Intro to South Asian Buddhism","REL",132,"S01","Intro to South Asian Buddhism","REL 132 S01","REL 132 S01 - Intro to South Asian Buddhism","Scheible","TuTh","10:30 - 11:50","21 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30937,NA,"Intro to South Asian Buddhism","[]","[]","Scheible, Kristin","['2']","[]",NA,"N","Religion","active",1,NA,"1 semester","Y","['TuTh']","['10:30-11:50']","['ETC 208']","[['Tuesday', '1030', '1150', 'ETC 208'], ['Thursday', '1030', '1150', 'ETC 208']]","any students, new students","Y","In-Person Instruction Only",21,24,0.875,1
